utterance_id,speaker_id,speaker_name,gender,nationality,original_set,event_id,file_path,split
utt_001553,id10519,John_Abraham,m,India,dev,SnKuOWc19zE,id10519/SnKuOWc19zE/00008.wav,test
utt_001554,id10519,John_Abraham,m,India,dev,tRV9eCFKj_k,id10519/tRV9eCFKj_k/00001.wav,test
utt_001555,id10519,John_Abraham,m,India,dev,tRV9eCFKj_k,id10519/tRV9eCFKj_k/00002.wav,test
utt_001556,id10519,John_Abraham,m,India,dev,tRV9eCFKj_k,id10519/tRV9eCFKj_k/00003.wav,test
utt_001557,id10519,John_Abraham,m,India,dev,tRV9eCFKj_k,id10519/tRV9eCFKj_k/00004.wav,test
utt_001558,id10519,John_Abraham,m,India,dev,tRV9eCFKj_k,id10519/tRV9eCFKj_k/00005.wav,test
utt_001559,id10519,John_Abraham,m,India,dev,tRV9eCFKj_k,id10519/tRV9eCFKj_k/00006.wav,test
utt_001560,id10519,John_Abraham,m,India,dev,tRV9eCFKj_k,id10519/tRV9eCFKj_k/00007.wav,test
utt_001561,id10519,John_Abraham,m,India,dev,Y4v2TquzJno,id10519/Y4v2TquzJno/00001.wav,test
utt_001562,id10519,John_Abraham,m,India,dev,Y4v2TquzJno,id10519/Y4v2TquzJno/00002.wav,test
utt_001563,id10583,Kangana_Ranaut,f,India,dev,05gr63nmJS8,id10583/05gr63nmJS8/00001.wav,test
utt_001564,id10583,Kangana_Ranaut,f,India,dev,05gr63nmJS8,id10583/05gr63nmJS8/00002.wav,test
utt_001565,id10583,Kangana_Ranaut,f,India,dev,05gr63nmJS8,id10583/05gr63nmJS8/00003.wav,test
utt_001566,id10583,Kangana_Ranaut,f,India,dev,05gr63nmJS8,id10583/05gr63nmJS8/00004.wav,test
utt_001567,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00001.wav,test
utt_001568,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00002.wav,test
utt_001569,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00003.wav,test
utt_001570,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00004.wav,test
utt_001571,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00005.wav,test
utt_001572,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00006.wav,test
utt_001573,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00007.wav,test
utt_001574,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00008.wav,test
utt_001575,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00009.wav,test
utt_001576,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00010.wav,test
utt_001577,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00011.wav,test
utt_001578,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00012.wav,test
utt_001579,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00013.wav,test
utt_001580,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00014.wav,test
utt_001581,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00015.wav,test
utt_001582,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00016.wav,test
utt_001583,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00017.wav,test
utt_001584,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00018.wav,test
utt_001585,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00019.wav,test
utt_001586,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00020.wav,test
utt_001587,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00021.wav,test
utt_001588,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00022.wav,test
utt_001589,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00023.wav,test
utt_001590,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00024.wav,test
utt_001591,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00025.wav,test
utt_001592,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00026.wav,test
utt_001593,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00027.wav,test
utt_001594,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00028.wav,test
utt_001595,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00029.wav,test
utt_001596,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00030.wav,test
utt_001597,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00031.wav,test
utt_001598,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00032.wav,test
utt_001599,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00033.wav,test
utt_001600,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00034.wav,test
utt_001601,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00035.wav,test
utt_001602,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00036.wav,test
utt_001603,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00037.wav,test
utt_001604,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00038.wav,test
utt_001605,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00039.wav,test
utt_001606,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00040.wav,test
utt_001607,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00041.wav,test
utt_001608,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00042.wav,test
utt_001609,id10583,Kangana_Ranaut,f,India,dev,8iZJ5S_OZqQ,id10583/8iZJ5S_OZqQ/00043.wav,test
utt_001610,id10583,Kangana_Ranaut,f,India,dev,AfPv4Jhk2NQ,id10583/AfPv4Jhk2NQ/00001.wav,test
utt_001611,id10583,Kangana_Ranaut,f,India,dev,AfPv4Jhk2NQ,id10583/AfPv4Jhk2NQ/00002.wav,test
utt_001612,id10583,Kangana_Ranaut,f,India,dev,AfPv4Jhk2NQ,id10583/AfPv4Jhk2NQ/00003.wav,test
utt_001613,id10583,Kangana_Ranaut,f,India,dev,AfPv4Jhk2NQ,id10583/AfPv4Jhk2NQ/00004.wav,test
utt_001614,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00001.wav,test
utt_001615,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00002.wav,test
utt_001616,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00003.wav,test
utt_001617,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00004.wav,test
utt_001618,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00005.wav,test
utt_001619,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00006.wav,test
utt_001620,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00007.wav,test
utt_001621,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00008.wav,test
utt_001622,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00009.wav,test
utt_001623,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00010.wav,test
utt_001624,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00011.wav,test
utt_001625,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00012.wav,test
utt_001626,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00013.wav,test
utt_001627,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00014.wav,test
utt_001628,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00015.wav,test
utt_001629,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00016.wav,test
utt_001630,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00017.wav,test
utt_001631,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00018.wav,test
utt_001632,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00019.wav,test
utt_001633,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00020.wav,test
utt_001634,id10583,Kangana_Ranaut,f,India,dev,BceLH6tkbH0,id10583/BceLH6tkbH0/00021.wav,test
utt_001635,id10583,Kangana_Ranaut,f,India,dev,eLstqbGd0rU,id10583/eLstqbGd0rU/00001.wav,test
utt_001636,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00001.wav,test
utt_001637,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00002.wav,test
utt_001638,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00003.wav,test
utt_001639,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00004.wav,test
utt_001640,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00005.wav,test
utt_001641,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00006.wav,test
utt_001642,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00007.wav,test
utt_001643,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00008.wav,test
utt_001644,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00009.wav,test
utt_001645,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00010.wav,test
utt_001646,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00011.wav,test
utt_001647,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00012.wav,test
utt_001648,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00013.wav,test
utt_001649,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00014.wav,test
utt_001650,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00015.wav,test
utt_001651,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00016.wav,test
utt_001652,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00017.wav,test
utt_001653,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00018.wav,test
utt_001654,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00019.wav,test
utt_001655,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00020.wav,test
utt_001656,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00021.wav,test
utt_001657,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00022.wav,test
utt_001658,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00023.wav,test
utt_001659,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00024.wav,test
utt_001660,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00025.wav,test
utt_001661,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00026.wav,test
utt_001662,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00027.wav,test
utt_001663,id10583,Kangana_Ranaut,f,India,dev,HywWPDQKSYE,id10583/HywWPDQKSYE/00028.wav,test
utt_001664,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00001.wav,test
utt_001665,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00002.wav,test
utt_001666,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00003.wav,test
utt_001667,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00004.wav,test
utt_001668,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00005.wav,test
utt_001669,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00006.wav,test
utt_001670,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00007.wav,test
utt_001671,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00008.wav,test
utt_001672,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00009.wav,test
utt_001673,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00010.wav,test
utt_001674,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00011.wav,test
utt_001675,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00012.wav,test
utt_001676,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00013.wav,test
utt_001677,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00014.wav,test
utt_001678,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00015.wav,test
utt_001679,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00016.wav,test
utt_001680,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00017.wav,test
utt_001681,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00018.wav,test
utt_001682,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00019.wav,test
utt_001683,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00020.wav,test
utt_001684,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00021.wav,test
utt_001685,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00022.wav,test
utt_001686,id10583,Kangana_Ranaut,f,India,dev,iqOLK7gLNCo,id10583/iqOLK7gLNCo/00023.wav,test
utt_001687,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00001.wav,test
utt_001688,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00002.wav,test
utt_001689,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00003.wav,test
utt_001690,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00004.wav,test
utt_001691,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00005.wav,test
utt_001692,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00006.wav,test
utt_001693,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00007.wav,test
utt_001694,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00008.wav,test
utt_001695,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00009.wav,test
utt_001696,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00010.wav,test
utt_001697,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00011.wav,test
utt_001698,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00012.wav,test
utt_001699,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00013.wav,test
utt_001700,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00014.wav,test
utt_001701,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00015.wav,test
utt_001702,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00016.wav,test
utt_001703,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00017.wav,test
utt_001704,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00018.wav,test
utt_001705,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00019.wav,test
utt_001706,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00020.wav,test
utt_001707,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00021.wav,test
utt_001708,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00022.wav,test
utt_001709,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00023.wav,test
utt_001710,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00024.wav,test
utt_001711,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00025.wav,test
utt_001712,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00026.wav,test
utt_001713,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00027.wav,test
utt_001714,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00028.wav,test
utt_001715,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00029.wav,test
utt_001716,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00030.wav,test
utt_001717,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00031.wav,test
utt_001718,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00032.wav,test
utt_001719,id10583,Kangana_Ranaut,f,India,dev,ncajg8Tki3M,id10583/ncajg8Tki3M/00033.wav,test
utt_001720,id10583,Kangana_Ranaut,f,India,dev,NwhpR7Mc5FY,id10583/NwhpR7Mc5FY/00001.wav,test
utt_001721,id10583,Kangana_Ranaut,f,India,dev,NwhpR7Mc5FY,id10583/NwhpR7Mc5FY/00002.wav,test
utt_001722,id10583,Kangana_Ranaut,f,India,dev,NwhpR7Mc5FY,id10583/NwhpR7Mc5FY/00003.wav,test
utt_001723,id10583,Kangana_Ranaut,f,India,dev,NwhpR7Mc5FY,id10583/NwhpR7Mc5FY/00004.wav,test
utt_001724,id10583,Kangana_Ranaut,f,India,dev,NwhpR7Mc5FY,id10583/NwhpR7Mc5FY/00005.wav,test
utt_001725,id10583,Kangana_Ranaut,f,India,dev,NwhpR7Mc5FY,id10583/NwhpR7Mc5FY/00006.wav,test
utt_001726,id10583,Kangana_Ranaut,f,India,dev,NwhpR7Mc5FY,id10583/NwhpR7Mc5FY/00007.wav,test
utt_001727,id10583,Kangana_Ranaut,f,India,dev,NwhpR7Mc5FY,id10583/NwhpR7Mc5FY/00008.wav,test
utt_001728,id10583,Kangana_Ranaut,f,India,dev,NwhpR7Mc5FY,id10583/NwhpR7Mc5FY/00009.wav,test
utt_001729,id10583,Kangana_Ranaut,f,India,dev,NwhpR7Mc5FY,id10583/NwhpR7Mc5FY/00010.wav,test
utt_001730,id10583,Kangana_Ranaut,f,India,dev,NwhpR7Mc5FY,id10583/NwhpR7Mc5FY/00011.wav,test
utt_001731,id10583,Kangana_Ranaut,f,India,dev,NwhpR7Mc5FY,id10583/NwhpR7Mc5FY/00012.wav,test
utt_001732,id10583,Kangana_Ranaut,f,India,dev,NwhpR7Mc5FY,id10583/NwhpR7Mc5FY/00013.wav,test
utt_001733,id10583,Kangana_Ranaut,f,India,dev,p7FgxxM6Aw8,id10583/p7FgxxM6Aw8/00001.wav,test
utt_001734,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00001.wav,test
utt_001735,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00002.wav,test
utt_001736,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00003.wav,test
utt_001737,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00004.wav,test
utt_001738,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00005.wav,test
utt_001739,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00006.wav,test
utt_001740,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00007.wav,test
utt_001741,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00008.wav,test
utt_001742,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00009.wav,test
utt_001743,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00010.wav,test
utt_001744,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00011.wav,test
utt_001745,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00012.wav,test
utt_001746,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00013.wav,test
utt_001747,id10583,Kangana_Ranaut,f,India,dev,qMMlFEm6CuE,id10583/qMMlFEm6CuE/00014.wav,test
utt_001748,id10583,Kangana_Ranaut,f,India,dev,R3iDRYV7SpU,id10583/R3iDRYV7SpU/00001.wav,test
utt_001749,id10583,Kangana_Ranaut,f,India,dev,R3iDRYV7SpU,id10583/R3iDRYV7SpU/00002.wav,test
utt_001750,id10583,Kangana_Ranaut,f,India,dev,R3iDRYV7SpU,id10583/R3iDRYV7SpU/00003.wav,test
utt_001751,id10583,Kangana_Ranaut,f,India,dev,R3iDRYV7SpU,id10583/R3iDRYV7SpU/00004.wav,test
utt_001752,id10583,Kangana_Ranaut,f,India,dev,R3iDRYV7SpU,id10583/R3iDRYV7SpU/00005.wav,test
utt_001753,id10583,Kangana_Ranaut,f,India,dev,R3iDRYV7SpU,id10583/R3iDRYV7SpU/00006.wav,test
utt_001754,id10583,Kangana_Ranaut,f,India,dev,R3iDRYV7SpU,id10583/R3iDRYV7SpU/00007.wav,test
utt_001755,id10583,Kangana_Ranaut,f,India,dev,R3iDRYV7SpU,id10583/R3iDRYV7SpU/00008.wav,test
utt_001756,id10583,Kangana_Ranaut,f,India,dev,R3iDRYV7SpU,id10583/R3iDRYV7SpU/00009.wav,test
utt_001757,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00001.wav,test
utt_001758,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00002.wav,test
utt_001759,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00003.wav,test
utt_001760,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00004.wav,test
utt_001761,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00005.wav,test
utt_001762,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00006.wav,test
utt_001763,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00007.wav,test
utt_001764,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00008.wav,test
utt_001765,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00009.wav,test
utt_001766,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00010.wav,test
utt_001767,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00011.wav,test
utt_001768,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00012.wav,test
utt_001769,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00013.wav,test
utt_001770,id10583,Kangana_Ranaut,f,India,dev,rrPb_EgwUD0,id10583/rrPb_EgwUD0/00014.wav,test
